"","grid","DYRK1A_N","ITSN1_N","BDNF_N","NR1_N","NR2A_N","pAKT_N","pBRAF_N","pCAMKII_N","pCREB_N","pELK_N","pERK_N","pJNK_N","PKCA_N","pMEK_N","pNR1_N","pNR2A_N","pNR2B_N","pPKCAB_N","pRSK_N","AKT_N","BRAF_N","CAMKII_N","CREB_N","ELK_N","ERK_N","GSK3B_N","JNK_N","MEK_N","TRKA_N","RSK_N","APP_N","Bcatenin_N","SOD1_N","MTOR_N","P38_N","pMTOR_N","DSCR1_N","AMPKA_N","NR2B_N","pNUMB_N","RAPTOR_N","TIAM1_N","pP70S6_N","NUMB_N","P70S6_N","pGSK3B_N","pPKCG_N","CDK5_N","S6_N","ADARB1_N","AcetylH3K9_N","RRP1_N","BAX_N","ARC_N","ERBB4_N","nNOS_N","Tau_N","GFAP_N","GluR3_N","GluR4_N","IL1B_N","P3525_N","pCASP9_N","PSD95_N","SNCA_N","Ubiquitin_N","pGSK3B_Tyr216_N","SHH_N","pS6_N","pCFOS_N","SYP_N","CaNA_N","intercept"
"73",0.000528506980050995,0,7.50605354831413,0.987072923327376,-0.890999148513509,0.313887039232638,0.572171793659189,0,-0.618881340609884,1.16061919262634,-2.07507873437898,-0.266652963309266,-0.0294718256326684,1.09985558649382,0,-2.32252555724905,0,1.41718712253943,-1.36922127238217,-2.30988095810771,2.64809107068822,-4.59477902203903,-1.52493702859583,-1.16851105430766,-3.5530970739812,-7.09331047069388,-0.894992203059669,0,1.27867194271555,3.66069359278774,-0.576921791829117,5.18599823156254,0,0.444473697808712,-2.23973002168535,0,0,1.22581011609593,-0.944240867281147,-0.132349132623322,-0.387584083576576,-1.64289604284677,2.68848287159558,0.427957508449289,1.40769439719401,0.260209674526981,0.429592709310051,0,0,-0.553860820968925,0.162018830346353,0,-0.852448595023736,0,-0.537672559490032,1.43363028246435,-0.578617735508957,1.47781633500601,-0.225587143726039,-1.28448571793603,0.133148111345809,-1.37068141687288,1.01245366342405,-0.0754962382154786,0,0.117288939671545,0.911691009320598,0,-1.46744226419188,-0.157905960853434,0.159907162353927,-0.904786586625111,1.68195970011285,0.0852004483255185
"74",0.000482580102044739,0,7.9100842173286,1.0692020198953,-0.93973400617978,0.372611621141484,0.606741377347988,0,-0.672323586297007,1.21146456151547,-2.1818096322303,-0.257202421037252,-0.00849241515401089,1.19182487346451,0,-2.45780298411261,0,1.55695835036307,-1.45452698448848,-2.41321407055232,2.76664281820348,-4.85112957693689,-1.59405859704809,-1.24886915615332,-3.69051132530578,-7.43362833098609,-0.985423057675204,0,1.33230573651896,3.78463113338304,-0.605273414358165,5.3547328854093,0,0.466774339592244,-2.31875121272066,0,0,1.27780216683082,-0.992434981923984,-0.136091757504642,-0.347741848674937,-1.76516650543897,2.77816316090984,0.474751472577119,1.43469775687537,0.282805794238534,0.477400090918188,0,0,-0.589080616627425,0.187664773050037,0,-0.884081383241253,0,-0.547920058443515,1.49086014454238,-0.620112019836944,1.55329891662767,-0.271516245841723,-1.33656143255231,0.135907271242144,-1.41942483005494,1.04632154677224,-0.101134737677391,0,0.147160067403057,0.946005538269564,0,-1.54163901335999,-0.172582167079466,0.189575700374469,-0.937043740093347,1.77351441774434,0.0945148300253042
"75",0.000440644236840619,0,8.3277001130742,1.14896297341203,-0.993937365982573,0.431783304964865,0.642876261910842,0,-0.727244454010672,1.26854263069556,-2.29192213066091,-0.24248568295203,0,1.28905250650358,0,-2.58648906986003,0,1.70247453800471,-1.53821943560034,-2.51547295414877,2.88776148724401,-5.12228684987023,-1.67054972848507,-1.33250866299358,-3.83643325030054,-7.7897972291499,-1.07312707456293,0,1.38749572409877,3.90785580292926,-0.628536848099351,5.53595006888329,0,0.483836472860621,-2.40353985267012,0,0,1.33417358449673,-1.04246751344095,-0.137715649076798,-0.311602532939038,-1.88950531220908,2.87139880576887,0.524511863112679,1.4621870842447,0.307414447779635,0.521915580221655,-0.00987201598917619,0.021382257101551,-0.628493107098685,0.21573715895774,0,-0.916815704695032,0,-0.556392499632198,1.54803335584432,-0.664025989332741,1.63400921961604,-0.318226527744615,-1.39399587065564,0.13739286907141,-1.46647088671534,1.08300679551284,-0.124990374676528,0,0.178146933873205,0.985130730153916,0,-1.61832965070441,-0.19190092951419,0.216926917781278,-0.971461671743044,1.85696657955489,0.106728907403348
"76",0.00040235256828482,0,8.76108391029789,1.22937932597733,-1.05579515758485,0.486197758145651,0.682612317189817,0,-0.782763008617331,1.33258359717693,-2.40284621633807,-0.232268376531384,0,1.39104438545901,0,-2.70922905362041,0,1.85656582135343,-1.61225830497671,-2.61275461349766,3.01375968708367,-5.40469283615325,-1.75360553044188,-1.41864098595519,-3.98732046940341,-8.1622603105007,-1.15439617839672,0,1.44516986111941,4.02448008733454,-0.650881093382345,5.72464655790528,0,0.493974230221387,-2.49696343532582,0,0,1.39126022018914,-1.10132343956268,-0.137010635099289,-0.275490954810645,-2.01245806341512,2.96689876916074,0.580431845987383,1.49556157069795,0.329277997130688,0.559975542269217,-0.0454188358971728,0.0543739231036439,-0.671675474162896,0.246112319165131,0,-0.949499170672335,0,-0.561231532097046,1.60392479286247,-0.70932915732088,1.72044173697605,-0.365460650861513,-1.45277102133215,0.13844882512602,-1.51388313251329,1.1241544557203,-0.14541238688318,0,0.210967048684927,1.03168356100645,0,-1.69546779164756,-0.21938943636029,0.238751694389871,-1.00550814613861,1.93164679089618,0.121114986039833
"77",0.000367388418298877,0,9.18311632970974,1.30667519639185,-1.15234684706085,0.519933581188496,0.723890853419836,0,-0.846443725174376,1.38317353692775,-2.50421106627896,-0.215286752133709,0,1.49933780812377,0,-2.83199493029985,0,2.0146863662765,-1.68166618668697,-2.72112788906068,3.14764432150296,-5.69354103878608,-1.8333247863695,-1.50727297714773,-4.14969793559688,-8.5459972387039,-1.23443167544271,0,1.50146354490611,4.14846972990917,-0.666120203658011,5.92088436822885,0.07804463864543,0.488334435019662,-2.59264292518775,0,0,1.44759320280182,-1.16275639595448,-0.135137782458614,-0.243884250520658,-2.14109720543024,3.07188641324204,0.638208305501869,1.52928666461533,0.343007924978924,0.597674712313102,-0.0846161138055112,0.0839238174558012,-0.707127656366949,0.27866364610554,0,-0.984033562600001,0,-0.555603656108178,1.65891622904484,-0.753875686839134,1.80917281178259,-0.414226120045826,-1.51564871999663,0.140844594749492,-1.55819233528818,1.1638847730545,-0.156541003611651,0,0.251808774635533,1.08215121113836,0,-1.77302894380349,-0.260032370437282,0.264724832514546,-1.04254887975753,2.01155139794466,0.139208506680258
"78",0.000335462627902512,0,9.62461334379224,1.38688578763478,-1.24578080484609,0.552949990479237,0.766359581823,0.00532342432552368,-0.912972197954695,1.43268864589767,-2.61178103881601,-0.19944319244928,0,1.60560604717698,0,-2.96192227807332,0,2.17519841221816,-1.74603885992367,-2.83709840526592,3.29042837777703,-5.99356236404547,-1.91891722910612,-1.60018571558943,-4.3213985128486,-8.94986289753427,-1.31808242455883,0,1.558307681551,4.276229181582,-0.678903111558749,6.13026474158763,0.170846185752996,0.47692664231119,-2.69157706907957,0,0,1.50676528524015,-1.22959266169974,-0.132527804996201,-0.213731283331382,-2.2725593037097,3.18335936390875,0.695368135462377,1.56404464254983,0.358904982684683,0.635423220874939,-0.123903124156665,0.114149781898626,-0.74286793162204,0.310425230369274,0,-1.02006512327303,0,-0.547597802884819,1.71649920410433,-0.803215855974364,1.90274673481343,-0.463575262119937,-1.58278987672215,0.143946821355259,-1.60408988880892,1.20527637512446,-0.165008877453781,0,0.294672412525014,1.13553630945765,0,-1.85502801666249,-0.302917603402788,0.292053424348457,-1.0821412787337,2.09503542311882,0.159355158501278
"79",0.000306311165823714,0,10.0776508237976,1.46928742097573,-1.3527356009279,0.585396352347573,0.804507461285013,0.0157780127867686,-0.97806016268305,1.47844451392187,-2.71957784796828,-0.197091844843772,0,1.71239831104111,0,-3.08829283936997,0,2.36012342279691,-1.81074109185072,-2.96133657745292,3.43426217220263,-6.30630975936203,-2.00439140494505,-1.69430209686826,-4.49059868774036,-9.36405620148591,-1.39411349034749,0,1.62234914488004,4.39976442993456,-0.691315074620857,6.34633844442363,0.253366113597862,0.471613537380444,-2.79985023742591,0,0,1.56589818316671,-1.30551655293873,-0.129601182134405,-0.181014462171283,-2.40296310868444,3.30710533304616,0.753606226200818,1.60320328097526,0.379782827389031,0.681939444686257,-0.152634042672245,0.144240900201745,-0.787727979147699,0.348479523914009,-0.0182014526627306,-1.05573870905452,-0.0213338116343427,-0.538702371755946,1.78016969569554,-0.85597343886941,2.01733558307751,-0.509001763933052,-1.65099748100402,0.147853779672337,-1.64918195054798,1.2430531622089,-0.176115559753621,0,0.335006045811356,1.18530253664703,0,-1.94155944828747,-0.344306270298898,0.316264257666268,-1.12901000394092,2.18957358137457,0.17948901223691
"80",0.000279692944918888,0,10.559403787491,1.54765264932122,-1.47031829613963,0.621257596807654,0.828628993818903,0.0270225705343479,-1.05467365926437,1.52364678902995,-2.8368001735357,-0.220974775685318,0,1.82229061304462,0.0536383322552739,-3.22280523031157,0,2.55262628708451,-1.86049426609377,-3.10273619927588,3.58161029139642,-6.63683063872083,-2.0964437976412,-1.79125883758367,-4.65388754721475,-9.79030852732196,-1.4665825417822,0,1.67590309749066,4.51781435726616,-0.698100668275126,6.57986868396757,0.342172372696886,0.465522619115062,-2.92380278749241,0,0.00162031600312608,1.62620136702471,-1.38766063024607,-0.131528086321425,-0.143879085297853,-2.53577964855176,3.45317282032551,0.811827463823118,1.65042924295894,0.393571714948011,0.733868767363722,-0.176472991613427,0.15972000216275,-0.846277476014951,0.390487058414232,-0.0761946124442994,-1.09507491148255,-0.0582729953347787,-0.518886503211073,1.85129513606671,-0.911367951144939,2.17586302886887,-0.551397934468799,-1.7119364782383,0.151427461679832,-1.69016569871016,1.27733623150958,-0.195501077463344,0,0.369747600793852,1.23511360369654,0,-2.03309640258619,-0.390681097523726,0.339988676771033,-1.18005414059789,2.30674234371302,0.199876918460034
"81",0.000255387828344532,0,11.0635578126961,1.6191013296528,-1.59368899776374,0.656491683247399,0.85155683997822,0.0421745541853272,-1.14295775590913,1.56505022724116,-2.95346236221664,-0.238639583424566,0,1.92831064051021,0.106957079490825,-3.3643640926934,0,2.74347164099071,-1.90246717468237,-3.25251283339548,3.73544131209563,-6.99053220311987,-2.18625551579186,-1.89203400732703,-4.81588068269137,-10.2454149319253,-1.55465548026486,0,1.72747338075267,4.65288743113015,-0.702570077594226,6.82893547841952,0.442296945302414,0.457036160786814,-3.05511320170574,0,0.0496568868278388,1.66548617070057,-1.46997095303045,-0.138307956044503,-0.0960881569373053,-2.68200444020546,3.60704499353772,0.875968001719645,1.68919830587842,0.402101509677711,0.796984768835273,-0.198845364829842,0.172620266739629,-0.907742385050179,0.433016421062805,-0.14677987701364,-1.13558764301897,-0.0894988554452949,-0.501745626726943,1.93016631204765,-0.97299806870909,2.34835747804753,-0.595647995223698,-1.77974132619255,0.156087885205685,-1.72199388603141,1.31528383170668,-0.217627282179343,0,0.393686020545455,1.28352262453567,0,-2.12941711130644,-0.437515392894891,0.366121864273276,-1.23283924148506,2.43308004387588,0.217751805936497
"82",0.000233194808991163,0,11.5998190617098,1.69174891704205,-1.69470308995402,0.705906883406376,0.880872668081258,0.0610711128081576,-1.23947381459959,1.60887643080277,-3.07780085603885,-0.254585455753649,0,2.03398036435776,0.160818328630289,-3.51827274978136,0,2.90896792778568,-1.93364335770921,-3.41437331875464,3.89879360439846,-7.3599110365772,-2.28421953354853,-1.99967601248411,-4.98718253682076,-10.7397220643193,-1.66199650936546,0,1.77652865147693,4.79567197297728,-0.703864833404748,7.09698530667138,0.548452405996631,0.449548852516784,-3.19519976574688,0,0.121125785767773,1.69664616074753,-1.55362685013284,-0.143768192076134,-0.0434940345096827,-2.83873778173537,3.77343976145455,0.941328224743458,1.72690004091263,0.414660727051632,0.86120751562494,-0.222699992356593,0.186039665685293,-0.971161334693451,0.470758190167134,-0.221155265732723,-1.17845655473228,-0.114750224071168,-0.484563905674662,2.0158209159203,-1.04299231781344,2.52766419169119,-0.642413676667549,-1.85399263060094,0.16088158377279,-1.75440520571105,1.35621609626035,-0.241829492562657,0,0.412569983371133,1.33802062412901,0,-2.23029386866905,-0.4848116600574,0.394262767931297,-1.28488021729624,2.57049559214568,0.236720690721223
"83",0.000212930347123137,0,12.1596521419391,1.76395441045008,-1.79171556388413,0.769402998440201,0.910869127844578,0.0801411475311311,-1.34186389676696,1.6589222159221,-3.2019639293049,-0.267819868491637,0,2.14489290272838,0.217726127884696,-3.67287668553669,0,3.0682153294289,-1.95958952383388,-3.58016372178273,4.06951183877531,-7.75006072378138,-2.39041003540638,-2.11057913737912,-5.16923519378091,-11.2528386338768,-1.7779270485374,0,1.82488868845054,4.9414252911263,-0.70264403854921,7.37846490457091,0.645423443673999,0.440314339674114,-3.34214850262853,0,0.200257125754872,1.72709184490696,-1.64110848976935,-0.14811497009146,0,-2.99586230802778,3.94840073866252,1.00922057874896,1.76455212125714,0.431164376374682,0.926482622712076,-0.250786016199916,0.203182436022137,-1.03432965201863,0.505251907826871,-0.297695776055225,-1.22284756072028,-0.139011343701592,-0.467348523605925,2.10608413755974,-1.1196145025556,2.71059215552782,-0.690459890959758,-1.93137529853174,0.165239487673845,-1.7864258371514,1.39960233483245,-0.26828206060416,0,0.427836332610972,1.3964494797936,0,-2.33375079463088,-0.531798769595342,0.421272524167307,-1.33750128811972,2.7110061260021,0.256177475441075
"84",0.000194426852476367,0,12.7354796143171,1.83785065512817,-1.91076815041612,0.831798853883029,0.943598471139212,0.09900461522946,-1.44700318049889,1.71027895078658,-3.32419048782534,-0.274463600414725,0,2.2562964446793,0.275566186914363,-3.82158901408956,0,3.2351675302313,-1.97185007087927,-3.7442686203826,4.23872959603422,-8.15780077221422,-2.50513087283901,-2.22394307274051,-5.37300240444083,-11.7570274731151,-1.90302386707451,0,1.87270821755751,5.10342283053308,-0.696306166043606,7.67088705310162,0.749815856411176,0.41981962493693,-3.49643761398686,0,0.269824295522277,1.76220149137395,-1.72062523067605,-0.143341949506028,0,-3.13680852251538,4.13212520799525,1.07931748888284,1.80026917060424,0.448537501489598,0.988567931333994,-0.28948956745602,0.224282636320021,-1.08302044684888,0.536746108508675,-0.378109640415925,-1.26864958212626,-0.161408871073315,-0.445878428751543,2.19923266934592,-1.20317265042555,2.89275138320229,-0.737248993497161,-2.01019981221016,0.171182999722367,-1.81355228592347,1.4408390153012,-0.291049917880451,0,0.443114387047144,1.45954885964283,0,-2.43892965554393,-0.58287806902152,0.447141812582469,-1.39377991623173,2.84714140129585,0.275115687773076
"85",0.000177531298260676,0,13.3290054467108,1.91430635646776,-2.04864096133173,0.88891177380334,0.97636543085624,0.117683658269494,-1.55418830245085,1.7601618021452,-3.44350227361435,-0.285136879512323,0,2.36623550481308,0.333989579168291,-3.97045659167194,0,3.41545579136012,-1.97941428209911,-3.91607649356622,4.41302197963461,-8.57936508648112,-2.62573593602522,-2.34110041186978,-5.59257369333939,-12.2739441413056,-2.03153760176407,0,1.9234143462145,5.27993721899766,-0.686968509660858,7.97513707349883,0.865609003956308,0.398666652600662,-3.6566945545133,0,0.337995449102575,1.79443392279951,-1.80129847158551,-0.135806657920717,0,-3.27982333900578,4.32396757164769,1.15358593081227,1.8389617693355,0.464736539745866,1.05597048526455,-0.330931494784354,0.244413756578213,-1.13211203667132,0.569642259153118,-0.461480857955982,-1.31645531645254,-0.184172323273456,-0.419960248668282,2.29478212877825,-1.28967497816911,3.08017680839854,-0.786554684229033,-2.09249088884299,0.177561272439526,-1.83864123624124,1.48273871789228,-0.309811975985842,0,0.459298418529845,1.52463919901728,0,-2.54578209774441,-0.640234842144508,0.473181421003652,-1.45329754960737,2.9860308433481,0.295291747801269
"86",0.000162103955604344,0,13.9465611455206,1.99338817930771,-2.19579032961623,0.946273338081592,1.01039770687393,0.136750170582923,-1.66473974592044,1.81044212284079,-3.56272658676805,-0.297218968165971,0,2.47531565924964,0.392933873075066,-4.12289759693104,0,3.60326560145437,-1.9813983378693,-4.09639183347247,4.5941239717865,-9.0189203600814,-2.75339212998389,-2.46279388249786,-5.82740213256405,-12.8103789174403,-2.16723847983264,0,1.97694323729886,5.47038120800524,-0.675613529394147,8.29366387781256,0.987661180368744,0.377567928942114,-3.82403378441254,0,0.409135091494147,1.82378645965698,-1.88373118664371,-0.125596128570112,0,-3.42641363274549,4.52433669315424,1.23197312293114,1.87909596906022,0.482039579676614,1.12836676058172,-0.37482870634527,0.264599270345545,-1.18203533937301,0.602623047144152,-0.547335418252586,-1.36643720685442,-0.206415141057985,-0.391226893278601,2.39385623019732,-1.38092815089968,3.27310879632558,-0.838433597175993,-2.17905893549351,0.184305341057099,-1.86235938573632,1.52607541111222,-0.32648419187887,0,0.475335939929096,1.59258090367238,0,-2.65548723137716,-0.702025459540355,0.499535238215882,-1.51572465919515,3.12906103526407,0.316524333153192
"87",0.000148017237974514,0,14.5880416101409,2.07439876681049,-2.35082741055882,1.0058048956837,1.04556103740252,0.156229010467995,-1.77934068361291,1.86246668514155,-3.68113589960334,-0.310316613894626,0,2.58459066906997,0.45284765657206,-4.27834809437852,0,3.79690516246212,-1.97771127902638,-4.28495489222457,4.78216284288505,-9.47697494192313,-2.88831068553853,-2.58885828392159,-6.07732261597325,-13.3656960608915,-2.31070569413907,0,2.03289909483386,5.67331968726767,-0.662521365731408,8.62643041704693,1.11401335020243,0.356186962202785,-3.99904837172328,0,0.484423868125554,1.85018647421047,-1.96850614670603,-0.112867030805206,0,-3.5764870670974,4.73270695512244,1.31510108244534,1.9204254374297,0.500796640010372,1.20570335586201,-0.421602184278594,0.285512955298467,-1.23311405436742,0.635397701844689,-0.635309527265854,-1.41861773463767,-0.227924292080685,-0.360000535283325,2.49647340639117,-1.47692075418254,3.47109357016974,-0.892904116470834,-2.26960986481695,0.191226142699261,-1.88396110583972,1.57129963966692,-0.342243028733569,0,0.490582094536478,1.66342385842295,0,-2.76803943174851,-0.767810465055922,0.525955112764696,-1.5808656555973,3.27555057737001,0.338893933910768
"88",0.000135154646016651,0,15.2518665647252,2.15724637380257,-2.51504996534248,1.06706839577609,1.08170401098293,0.176192357682182,-1.89778455728658,1.91634134050124,-3.79839896674606,-0.324542016791199,0,2.69446047472261,0.513626964482642,-4.43628332768011,0,3.99719355713082,-1.96904165196765,-4.48172968248902,4.97666808827981,-9.95253759796485,-3.03006490097311,-2.71914134037023,-6.3420880134,-13.938637944041,-2.46127471560069,0,2.09153271783683,5.88867497263125,-0.648119947514389,8.97311497445611,1.24466929042196,0.33454052163348,-4.18175371117365,0,0.56351693440395,1.87376106898528,-2.05565734777055,-0.0977162720819065,0,-3.72980176287029,4.94861896197061,1.40324607923032,1.96310121922219,0.520909976896729,1.28813280105725,-0.471172900238521,0.307340749296499,-1.28535169103084,0.668167224904261,-0.725181371738873,-1.47298380835132,-0.248910731033734,-0.326273305256119,2.6024655107316,-1.57727348308893,3.67380451134753,-0.949945786939401,-2.36407291828,0.198398839028452,-1.90298028936073,1.6185290066323,-0.357257899103713,0,0.504985208145249,1.73677832474535,0,-2.88347972561718,-0.83759533036427,0.552414967346691,-1.64900241160807,3.425144757045,0.362373661168297
"89",0.00012340980408668,0,15.920490708955,2.24219026713413,-2.67990391072232,1.1254659939037,1.11801093193575,0.197045335824261,-2.02016705959217,1.9655896919169,-3.91797926675215,-0.33600187085945,0,2.80364274091168,0.573335437245843,-4.58752630339036,0,4.18776372074896,-1.95362863314308,-4.68620497135823,5.17649707510306,-10.4414952350305,-3.17703129320133,-2.85327146382066,-6.61832815718964,-14.5309250638724,-2.59097060951237,0,2.15865803630446,6.11584683305533,-0.638280493853919,9.33448913878423,1.3776617271616,0.316581697982517,-4.38171718892869,0,0.64459770008813,1.89551156607069,-2.14512728886002,-0.0800205488215416,0,-3.8858138802821,5.1774539580504,1.49709028111651,2.0023822389793,0.54354569596808,1.37992372723532,-0.522716081856206,0.328176242458964,-1.33844357618576,0.698377639067141,-0.831864442355894,-1.52840022494013,-0.270323291846295,-0.280264382230354,2.71526134234671,-1.68313409988405,3.89337504290351,-1.01144130661114,-2.46249559341719,0.206868815428231,-1.91688013353352,1.66821531428998,-0.364131498032221,0,0.520588863576022,1.81968638193066,-0.0204054586599992,-2.9998512779253,-0.922636056202755,0.578723023215652,-1.72064506346868,3.58047720984349,0.38843830892774
"90",0.000112685580507801,0,16.6011413362454,2.32752974547746,-2.84812993989789,1.17786570638788,1.15231755921712,0.21829514445095,-2.14514274223261,2.01064490535256,-4.03475417041909,-0.350588588696124,0,2.91496057438137,0.631327766479947,-4.73120912583159,0,4.36309681129016,-1.93224750346073,-4.89852730479264,5.3839188539684,-10.9423777701587,-3.33350253950717,-2.99035869748782,-6.91241443562291,-15.1432607226171,-2.69787967353059,0,2.23144051701373,6.35748902671994,-0.632473498072371,9.70885114887557,1.51721220270428,0.308110041460189,-4.59737324621179,0,0.733028128931079,1.91132557474172,-2.23485813222244,-0.058809371424755,0,-4.04823004240097,5.42130440347016,1.60007732106752,2.03721391445595,0.572294290148517,1.48250052379086,-0.57123051305929,0.346144730918518,-1.38966496792869,0.726359456885351,-0.96276325369569,-1.582789182012,-0.291918518632302,-0.221603626705299,2.84113131330439,-1.79607478251806,4.13261687939473,-1.08146921349129,-2.56366385523917,0.216163304934116,-1.92580238239895,1.72036621780796,-0.362420765532226,0,0.536539790366448,1.91346590855043,-0.0801103705291631,-3.1135498872505,-1.02424535893954,0.609695977139899,-1.79261057215092,3.75381328306267,0.417243639359935
"91",0.000102893284276355,0,17.2971608147197,2.41634937112145,-3.02505433189534,1.22981470529614,1.18964026607021,0.242147034271632,-2.27131624130093,2.05438146041692,-4.15185534510754,-0.366478154412794,0,3.02566148588122,0.688757362842115,-4.87622422650619,0,4.53266782737235,-1.90587194088274,-5.12299340588761,5.5965423363236,-11.4575647778891,-3.49626010585297,-3.13319240505523,-7.22153741831977,-15.779496478725,-2.80157556402932,0,2.30914229565405,6.61827383614136,-0.627861181106637,10.0995598832073,1.66863588407165,0.301972846939335,-4.82281351554225,0,0.825606544514394,1.92324493530188,-2.32606820118064,-0.0344982661914311,0,-4.21649787901336,5.67736106260819,1.70603401961413,2.07416276867958,0.602430704638441,1.5906027675781,-0.623242727225894,0.362186447324765,-1.44172585357264,0.75207273272739,-1.10002120847442,-1.63852294908796,-0.312350414832992,-0.157274377379526,2.9728163819265,-1.9145513308899,4.38053494654594,-1.15479722560185,-2.67084228939882,0.226600219904607,-1.93347770786614,1.77579471326621,-0.355009136106349,0,0.552494006328485,2.01050942860402,-0.145805576039685,-3.23105006493196,-1.13307665308336,0.642383963402213,-1.86864956527512,3.93436101785904,0.447501734266884
"92",9.39519315733745e-05,0,18.0137492534406,2.50794217988114,-3.208739345449,1.28256006547068,1.22974593360837,0.268086805074556,-2.40005199795152,2.09953927913458,-4.26921282768514,-0.384158069759091,0,3.13669828502964,0.74648667851601,-5.02369631009744,0,4.69972563223451,-1.87408514217103,-5.35835981010365,5.81638622236398,-11.9877401609581,-3.66636479070995,-3.28159822062824,-7.54684434825641,-16.4390919217842,-2.908715803105,0,2.38975576979969,6.89374767230891,-0.623184126484891,10.5065772282569,1.82961533010819,0.296098474985496,-5.05709820126927,0,0.924075625325328,1.93140112260517,-2.41891761558011,-0.00780949988021523,0,-4.39014924048767,5.94367540042513,1.81576405399646,2.11310187105726,0.634359695288588,1.70283255847215,-0.679161741410758,0.378536617111263,-1.49482897012155,0.776651484239945,-1.24087393130526,-1.69586264769432,-0.331413318777099,-0.0891862509889023,3.10994632928311,-2.03836080132715,4.63490977349472,-1.23095737758723,-2.78284825922735,0.237714031666633,-1.93991036536829,1.83472427253191,-0.34532837231371,0,0.567150527705382,2.11110114809746,-0.214568942243394,-3.3523955136609,-1.2470598769973,0.676329521183146,-1.9478826392171,4.12093872718618,0.479123459225829
"93",8.57875760157504e-05,0,18.749501044351,2.60224463043027,-3.39604693567229,1.33494409258528,1.27428787278618,0.293932770815181,-2.53230700443467,2.14694422673001,-4.39100992766317,-0.398234185180337,0,3.25241065990001,0.806090450022925,-5.17185883788781,0,4.86367949023433,-1.84140313843181,-5.60125876226475,6.04815669331947,-12.5291942143698,-3.844512316561,-3.43342760154325,-7.89046609866498,-17.1209816492765,-3.02302401746143,0,2.46955897340458,7.18317176431027,-0.619906763540572,10.9271218882077,1.99696133297073,0.287933375790533,-5.29530086130164,0,1.03075717499143,1.94305306784844,-2.51357581699513,0,0,-4.56592039531468,6.2225330556027,1.932267668498,2.16000780198642,0.664358530557304,1.81626912121449,-0.741433805734769,0.395811332950244,-1.54691201208647,0.80386424169388,-1.38526743647475,-1.7537536288679,-0.348071782443187,-0.0162124161424009,3.25219341204907,-2.16647241221013,4.89487400799642,-1.31162124917892,-2.89941266695306,0.24979797259641,-1.94329859525605,1.89716586726537,-0.335674331612797,0,0.578932628483757,2.21353205329594,-0.28507786115643,-3.47690844463532,-1.36517441382604,0.711449467983433,-2.02741509210228,4.31229757771792,0.509926238302792
"94",7.83326971081007e-05,0.0905065503630772,19.4584513974785,2.6966224215877,-3.59039896869501,1.38421115120166,1.32065692053395,0.320283255958656,-2.67101907227075,2.19222456118414,-4.54801942527288,-0.45999260191001,0,3.37591106407052,0.86546973504005,-5.31126570679407,0,5.02573436305268,-1.79849440056559,-5.85239106091979,6.28361401849115,-13.0503160849741,-4.02562874889864,-3.5847309973517,-8.22849969862737,-17.8214356790209,-3.12780109770796,0,2.54937992688176,7.46773393166375,-0.614063205775015,11.3469812932698,2.17266810298349,0.271805993354578,-5.54282746429938,0,1.14618087678211,1.96348501357632,-2.60770822995361,0,0,-4.73334040072134,6.50316179121605,2.04955675638214,2.21562942247743,0.687535330058073,1.92988872189449,-0.805443206391405,0.415552708963545,-1.59503354534244,0.82866888187052,-1.53248967837086,-1.81415413460036,-0.365217521579379,0,3.39886799754902,-2.29233877379885,5.15296101341529,-1.39486600603836,-3.01585875323397,0.266305286624674,-1.9347139787255,1.95920675434243,-0.324185867964275,0,0.587992401509505,2.32805203454604,-0.367416861741184,-3.59927049557845,-1.42707534302609,0.740199208292913,-2.10560622077884,4.50264671787485,0.540389439443739
"95",7.15256418377283e-05,0.255030838444624,20.1573133328835,2.79337228569595,-3.77941240803607,1.42886091505143,1.36656202498785,0.348457711281906,-2.80660416492201,2.23750560529491,-4.72633842992018,-0.577015534482315,0,3.49126583045618,0.924898039555862,-5.45507324354074,0,5.18789677650297,-1.74393539855221,-6.11204532449003,6.51682998811268,-13.5665729669088,-4.21185665304116,-3.73230764750258,-8.56590624288303,-18.5311555766887,-3.22000990188062,0,2.6352324890252,7.75984058642632,-0.607776824500148,11.7673900450326,2.34222808978697,0.254394743769298,-5.79496968233993,0,1.26195608559815,1.99228513590505,-2.70273316554795,0,0,-4.89230265565433,6.78235270626282,2.16435313394408,2.28302940752931,0.712311350937097,2.04673301536619,-0.868021628190273,0.434266638427678,-1.6454015162851,0.853261463260099,-1.68109715326504,-1.87604621706386,-0.386977187194435,0,3.54730103288898,-2.41886413968377,5.41095020132207,-1.47704149503834,-3.13294718020993,0.285919932101633,-1.91796511058504,2.021880016278,-0.308533691188465,0,0.592956061858672,2.44027654975283,-0.457658471058663,-3.72333920367353,-1.47004382114979,0.767459164128816,-2.18769436489406,4.69168184674783,0.570990544754002
