"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"",525,-38.0653085724937,2.75072576405268,1.15820386767751,0.401350103456529,-0.48398174338035,-0.362334258805992,-0.712191931718719,2.62910631310686,0.399177526411907,0.638259795143894,-0.613793484218986,0.730805768979872,-0.631249525633675,-0.34622761361214,-1.15013875924548,0.287986605640423,3.10952541026977,1.15872689591623,1.19321291054894,-0.750342369622337
"",526,-38.0556694661557,2.75197092201468,1.15869742163483,0.401486168456597,-0.484168730751371,-0.362555378353591,-0.71224000106518,2.63095400863895,0.399364576728459,0.638657824286272,-0.614007839584868,0.731280821783345,-0.631835751597291,-0.346339474241328,-1.15122510724721,0.288092649908427,3.11113978357492,1.15908582117672,1.19373468705679,-0.750234731843202
"",527,-38.0460632659674,2.75321390477005,1.1591902409326,0.401622298847447,-0.484356015380078,-0.362776070348942,-0.712287791535986,2.63279882677069,0.399551182088509,0.6390551500199,-0.614221599433919,0.731754850590833,-0.63242048756163,-0.346451238396137,-1.15231007733653,0.288198280913315,3.11275118256863,1.15944409318386,1.19425612520186,-0.750127249411955
"",528,-38.0364898056041,2.75445472003314,1.15968232799185,0.401758494242387,-0.484543595354343,-0.362996336370504,-0.712335304610955,2.63464077635454,0.399737344246869,0.639451774391566,-0.614434766276777,0.732227859312391,-0.633003738947697,-0.346562906427664,-1.15339367296086,0.288303500498595,3.11435961700456,1.15980171442292,1.19477722529258,-0.750019922058326
"",529,-38.0269489198693,2.75569337547616,1.16017368521975,0.401894754253872,-0.484731468771502,-0.363216177988155,-0.712382541760218,2.63647986619887,0.399923064949031,0.639847699440349,-0.614647342609903,0.732699851836374,-0.633585511151752,-0.346674478682833,-1.15447589755264,0.288408310497853,3.11596509659115,1.16015868736392,1.19529798763562,-0.74991274951177
"",530,-38.0174404447,2.75692987872955,1.16066431500966,0.402031078493538,-0.484919633738307,-0.363435596763258,-0.712429504444301,2.63831610506821,0.400108345931229,0.640242927197652,-0.614859330915688,0.733170832029592,-0.634165809545446,-0.346785955504443,-1.15555675452945,0.288512712734823,3.11756763099185,1.16051501446168,1.19581841253588,-0.749805731501482
"",531,-38.0079642171438,2.75816423738225,1.1611542197413,0.402167466572239,-0.485108088370877,-0.363654594248718,-0.712476194114197,2.64014950168356,0.400293188920503,0.640637459687234,-0.61507073366255,0.733640803737472,-0.634744639475964,-0.346897337231224,-1.15663624729404,0.288616709023444,3.11916722982544,1.16087069815601,1.1963385002965,-0.749698867756418
"",532,-37.9985200753511,2.75939645898205,1.1616434017808,0.402303918100078,-0.485296830794659,-0.363873171989037,-0.712522612211444,2.64198006472272,0.400477595634758,0.641031298925243,-0.615281553305043,0.734109770784214,-0.635322006266157,-0.347008624197883,-1.15771437923452,0.288720301167927,3.12076390266627,1.16122574087178,1.19685825121895,-0.749592158005302
"",533,-37.9891078585761,2.76062655103581,1.16213186348084,0.402440432686444,-0.485485859144375,-0.364091331520378,-0.712568760168197,2.64380780282055,0.400661567782826,0.641424446920246,-0.615491792283951,0.734577736972951,-0.635897915214682,-0.347119816735156,-1.15879115372436,0.288823490962818,3.12235765904458,1.16158014501906,1.19737766560298,-0.749485601976651
"",534,-37.9797274071525,2.76185452100983,1.16261960718078,0.402577009940039,-0.485675171563984,-0.364309074370618,-0.712614639407304,2.64563272456927,0.400845107064525,0.641816905673267,-0.615701453026395,0.735044706085902,-0.636472371596131,-0.347230915169856,-1.15986657412254,0.288926280193056,3.12394850844669,1.16193391299326,1.19789674374668,-0.749379199398782
"",535,-37.9703785624965,2.76308037633012,1.16310663520673,0.40271364946892,-0.48586476620663,-0.364526402059407,-0.71266025134238,2.64745483851878,0.401028215170721,0.642208677177814,-0.615910537945925,0.735510681884525,-0.637045380661172,-0.347341919824921,-1.16094064377363,0.289028670634043,3.12553646031535,1.16228704717522,1.19841548594652,-0.749272949999832
"",536,-37.961061167086,2.76430412438265,1.16359294987167,0.402850350880521,-0.486054641234604,-0.364743316098226,-0.712705597377877,2.64927415317692,0.401210893783384,0.642599763419915,-0.616119049442623,0.73597566810967,-0.637616947636678,-0.347452831019464,-1.16201336600787,0.289130664051695,3.12712152404996,1.16263954993134,1.19893389249731,-0.749166853507772
"",537,-37.9517750644661,2.76552577251373,1.16407855347555,0.40298711378169,-0.486244794819294,-0.36495981799044,-0.712750678909157,2.65109067700974,0.401393144575652,0.642990166378146,-0.616326989903202,0.736439668481728,-0.638187077725857,-0.347563649068818,-1.16308474414125,0.289232262202513,3.12870370900684,1.16299142361368,1.19945196369229,-0.749060909650417
"",538,-37.9425200992291,2.7667453280302,1.16456344830542,0.40312393777872,-0.486435225141142,-0.365175909231355,-0.712795497322566,2.65290441844183,0.401574969211883,0.643379888023666,-0.616534361701095,0.736902686700786,-0.638755776108389,-0.347674374284584,-1.16415478147564,0.289333466833635,3.13028302449949,1.1633426705601,1.19996969982313,-0.748955118155446
"",539,-37.9332961170019,2.76796279819977,1.16504763663549,0.403260822477375,-0.4866259303896,-0.365391591308277,-0.7128400539955,2.65471538585657,0.40175636934772,0.643768930320248,-0.616741167196559,0.737364726446766,-0.639323047940553,-0.347785006974676,-1.16522348129884,0.289434279682903,3.13185947979887,1.16369329309438,1.20048710117994,-0.748849478750411
"",540,-37.9241029644566,2.76917819025129,1.16553112072727,0.403397767482927,-0.486816908763085,-0.365606865700559,-0.712884350296477,2.65652358759641,0.401937346630141,0.64415729522431,-0.616947408736764,0.737825791379581,-0.639888898355355,-0.347895547443369,-1.16629084688467,0.289534702478916,3.13343308413363,1.16404329352628,1.20100416805127,-0.748743991162754
"",541,-37.9149404892755,2.77039151137501,1.16601390282965,0.403534772400178,-0.487008158468937,-0.365821733879662,-0.71292838758521,2.65832903196315,0.402117902697523,0.644544984684946,-0.617153088655893,0.738285885139274,-0.640453332462661,-0.348005995991339,-1.1673568814931,0.289634736941094,3.13500384669037,1.16439267415171,1.20152090072421,-0.748638655119819
"",542,-37.9058085401646,2.77160276872287,1.166495985179,0.403671836833495,-0.487199677723373,-0.366036197309209,-0.712972167212668,2.66013172721822,0.402298039179692,0.644932000643959,-0.617358209275226,0.738745011346165,-0.641016355349321,-0.348116352915715,-1.16842158837026,0.289734384779734,3.13657177661391,1.16474143725281,1.20203729948433,-0.748533470348864
"",543,-37.8967069668379,2.7728119694088,1.1669773699993,0.403808960386835,-0.487391464751442,-0.366250257445032,-0.713015690521151,2.66193168158295,0.402477757697985,0.645318345035889,-0.617562772903243,0.739203173600991,-0.641577972079298,-0.348226618510115,-1.16948497074861,0.289833647696071,3.13813688300753,1.16508958509808,1.20255336461572,-0.748428436577074
"",544,-37.887635620001,2.77401912050894,1.16745805950219,0.403946142663774,-0.487583517786985,-0.366463915735232,-0.713058958844355,2.66372890323882,0.402657059865304,0.645704019788048,-0.617766781835709,0.739660375485052,-0.642138187693794,-0.348336793064696,-1.17054703184695,0.289932527382332,3.13969917493321,1.16543711994245,1.20306909640104,-0.748323553531577
"",545,-37.8785943513487,2.77522422906192,1.16793805588708,0.404083383267536,-0.48777583507259,-0.366677173620229,-0.71310197350744,2.66552340032776,0.402835947286166,0.646089026820548,-0.617970238355763,0.740116620560345,-0.642697007211373,-0.348446876866191,-1.17160777487055,0.290031025521795,3.14125866141188,1.16578404402745,1.20358449512152,-0.748218820939452
"",546,-37.8695830135646,2.77642730206917,1.16841736134129,0.404220681801016,-0.487968414859547,-0.366890032532814,-0.713144735827091,2.66731518095237,0.403014421556767,0.646473368046333,-0.618173144734017,0.740571912369709,-0.643254435628088,-0.348556870197958,-1.17266720301122,0.290129143788847,3.14281535142371,1.16613035958125,1.20409956105697,-0.748114238527743
"",547,-37.8606014602979,2.77762834649514,1.16889597804009,0.404358037866814,-0.488161255407808,-0.367102493898199,-0.713187247111594,2.66910425317625,0.403192484265028,0.646857045371208,-0.618375503228634,0.741026254436958,-0.643810477917604,-0.348666773340015,-1.17372531944741,0.290226883849038,3.14436925390827,1.16647606881881,1.20461429448581,-0.748009806023472
"",548,-37.8516495461681,2.77882736926756,1.16937390814681,0.404495451067254,-0.488354354985942,-0.367314559134073,-0.71322950866089,2.67089062502418,0.403370136990655,0.647240060693873,-0.618577316085425,0.741479650267019,-0.644365139031321,-0.348776586569085,-1.17478212734423,0.290324247359139,3.14592037776485,1.16682117394196,1.2051286956851,-0.747905523153648
"",549,-37.8427271267483,2.78002437727773,1.16985115381294,0.404632921004414,-0.488547711871094,-0.36752622965065,-0.713271521766646,2.67267430448244,0.403547381305189,0.647622415905947,-0.618778585537932,0.741932103346068,-0.644918423898495,-0.348886310158638,-1.17583762985362,0.290421235967199,3.14746873185264,1.16716567713952,1.20564276493053,-0.747801389645282
"",550,-37.8338340585619,2.78121937738075,1.17032771717825,0.40477044728015,-0.488741324348941,-0.367737506850718,-0.71331328771232,2.67445529949904,0.403724218772058,0.648004112892006,-0.618979313807518,0.742383617141662,-0.645470337426358,-0.348995944378927,-1.17689183011436,0.290517851312594,3.14901432499102,1.16750958058741,1.20615650249647,-0.747697405225395
"",551,-37.8249701990746,2.78241237639579,1.17080360037081,0.404908029496122,-0.488935190713649,-0.367948392129693,-0.713354807773218,2.67623361798396,0.403900650946635,0.648385153529606,-0.619179503103449,0.742834195102873,-0.646020884500243,-0.349105489497033,-1.17794473125219,0.29061409502609,3.15055716595975,1.16785288644872,1.20666990865597,-0.747593569621032
"",552,-37.8161354066847,2.78360338110633,1.17127880550714,0.405045667253817,-0.489129309267834,-0.368158886875664,-0.713396083216564,2.67800926780943,0.404076679376285,0.648765539689318,-0.619379155622983,0.74328384066042,-0.646570069983699,-0.3492149457769,-1.17899633637986,0.290709968729891,3.15209726349925,1.16819559687382,1.20718298368077,-0.747489882559269
"",553,-37.8073295407125,2.78479239826042,1.1717533346923,0.405183360154577,-0.489323678322517,-0.368368992469448,-0.713437115301557,2.67978225681018,0.40425230560042,0.649145273234756,-0.619578273551454,0.743732557226798,-0.64711789871861,-0.349324313479376,-1.18004664859724,0.290805474037697,3.15363462631078,1.1685377140005,1.20769572784134,-0.74738634376723
"",554,-37.7985524614035,2.78597943457092,1.17222719001993,0.405321107799618,-0.489518296197084,-0.368578710284634,-0.713477905279434,2.68155259278366,0.404427531150547,0.649524356022603,-0.619776859062354,0.744180348196405,-0.647664375525316,-0.349433592862251,-1.18109567099136,0.290900612554753,3.15516926305671,1.16887923995401,1.20820814140689,-0.74728295297209
"",555,-37.7898040299065,2.78716449671576,1.17270037357239,0.405458909790056,-0.489713161219244,-0.368788041687634,-0.713518454393534,2.68332028349029,0.404602357550324,0.649902789902649,-0.619974914317418,0.744627216945678,-0.648209505202728,-0.349542784180296,-1.18214340663652,0.290995385877907,3.15670118236074,1.16922017684719,1.20872022464537,-0.747179709901092
"",556,-37.7810841082789,2.78834759133816,1.17317288742083,0.405596765726931,-0.489908271724985,-0.368996988037732,-0.713558763879355,2.68508533665374,0.404776786315607,0.65028057671781,-0.620172441466706,0.74507316683321,-0.648753292528445,-0.349651887685298,-1.18318985859435,0.291089795595662,3.15823039280813,1.16956052678057,1.20923197782353,-0.747076614281551
"",557,-37.772392559468,2.78952872504689,1.17364473362524,0.405734675211227,-0.490103626058537,-0.369205550687126,-0.713598834964615,2.68684775996113,0.404950818954501,0.650657718304167,-0.620369442648685,0.745518201199881,-0.64929574225887,-0.3497609036261,-1.1842350299139,0.291183843288223,3.1597569029459,1.16990029184246,1.20974340120686,-0.74697366584087
"",558,-37.7637292473139,2.79070790441651,1.1741159142346,0.405872637843897,-0.490299222572328,-0.369413730980986,-0.713638668869312,2.68860756106328,0.405124456967409,0.651034216490988,-0.620565919990309,0.745962323368984,-0.649836859129322,-0.349869832248635,-1.18527892363169,0.291277530527559,3.1612807212831,1.17023947410902,1.2102544950597,-0.746870864306546
"",559,-37.7550940365363,2.79188513598759,1.17458643128693,0.406010653225884,-0.490495059626947,-0.369621530257489,-0.713678266805784,2.69036474757495,0.405297701847084,0.651410073100759,-0.620761875607099,0.746405536646344,-0.650376647854157,-0.349978673795964,-1.18632154277181,0.291370858877442,3.16280185629099,1.1705780756444,1.21076525964519,-0.746768209406178
"",560,-37.7464867927265,2.79306042626695,1.17505628680935,0.406148720958143,-0.490691135591095,-0.369828949847875,-0.713717629978764,2.69211932707509,0.405470555078676,0.651785289949216,-0.620957311603227,0.746847844320444,-0.650915113126873,-0.35008742850831,-1.18736289034597,0.29146382989351,3.16432031640328,1.1709160985008,1.2112756952253,-0.746665700867482
"",561,-37.7379073823447,2.79423378172793,1.17552548281821,0.406286840641659,-0.490887448841554,-0.370035991076488,-0.713756759585443,2.69387130710705,0.405643018139782,0.652159868845369,-0.621152230071587,0.747289249662543,-0.651452259620229,-0.350196096623095,-1.18840296935361,0.29155644512331,3.16583611001633,1.17125354471858,1.21178580206087,-0.746563338418296
"",562,-37.7293556727104,2.79540520881057,1.17599402131915,0.406425011877473,-0.491083997763141,-0.370242655260824,-0.713795656815523,2.69562069517882,0.405815092500492,0.652533811591533,-0.621346633093883,0.747729755926802,-0.651988091986353,-0.350304678374974,-1.18944178278192,0.291648706106352,3.16734924548942,1.17159041632634,1.21229558041159,-0.74646112178659
"",563,-37.7208315319949,2.79657471392185,1.17646190430717,0.406563234266701,-0.491280780748669,-0.370448943711576,-0.713834322851275,2.69736749876327,0.40598677962344,0.652907119983357,-0.621540522740696,0.748169366350396,-0.652522614856855,-0.350413173995869,-1.19047933360596,0.291740614374159,3.1688597311449,1.17192671534101,1.21280503053604,-0.746359050700473
"",564,-37.7123348292148,2.79774230343593,1.17692913376674,0.406701507410551,-0.491477796198908,-0.37065485773268,-0.713872758867597,2.69911172529835,0.406158080963851,0.653279795809851,-0.621733901071572,0.748608084153638,-0.65305583284294,-0.350521583715004,-1.19151562478872,0.291832171450315,3.17036757526842,1.17226244376794,1.2133141526917,-0.746257124888207
"",565,-37.7038654342273,2.7989079836944,1.17739571167184,0.406839830910346,-0.491675042522544,-0.370860398621357,-0.713910966032069,2.70085338218736,0.406328997969584,0.653651840853414,-0.621926770135088,0.749045912540092,-0.653587750535511,-0.350629907758939,-1.19255065928116,0.291923378850515,3.17187278610919,1.17259760360102,1.21382294713496,-0.746155344078209
"",566,-37.6954232177163,2.80007176100645,1.17786163998607,0.406978204367543,-0.491872518136139,-0.371065567668162,-0.713948945505007,2.70259247679911,0.406499532081185,0.654023256889863,-0.622119131968936,0.749482854696692,-0.654118372505285,-0.3507381463516,-1.19358444002233,0.292014238082615,3.17337537188013,1.17293219682271,1.21433141412113,-0.746053707999066
"",567,-37.6870080511987,2.80123364164911,1.17832692066273,0.407116627383754,-0.492070221464094,-0.371270366157023,-0.713986698439521,2.70432901646823,0.406669684731931,0.654394045688462,-0.622310988599991,0.749918913793857,-0.654647703302897,-0.350846299714316,-1.1946169699394,0.29210475064668,3.17487534075812,1.17326622540418,1.21483955390449,-0.745952216379535
"",568,-37.6786198070042,2.80239363186749,1.17879155564487,0.407255099560759,-0.492268150938607,-0.371474795365289,-0.714024225981565,2.70606300849531,0.406839457347874,0.654764209011948,-0.622502342044393,0.750354092985601,-0.655175747459009,-0.350954368065849,-1.19564825194775,0.292194918035031,3.17637270088416,1.17359969130536,1.21534736673824,-0.745850868948561
"",569,-37.6702583582762,2.80355173787498,1.17925554686539,0.407393620500531,-0.492466304999635,-0.371678856563772,-0.714061529269997,2.70779446014713,0.40700885134789,0.655133748616557,-0.622693194307612,0.750788395409653,-0.655702509484418,-0.351062351622426,-1.19667828895102,0.292284741732297,3.17786746036365,1.17393259647507,1.21585485287458,-0.745749665435275
"",570,-37.6619235789644,2.80470796585348,1.17971889624712,0.407532189805252,-0.492664682094854,-0.371882551016788,-0.714098609436627,2.70952337865695,0.407177868143722,0.655502666252056,-0.622883547384528,0.751221824187562,-0.656227993870159,-0.351170250597774,-1.1977070838412,0.292374223215455,3.17935962726653,1.17426494285104,1.21636201256466,-0.74564860556901
"",571,-37.6536153438146,2.80586232195357,1.18018160570286,0.407670807077329,-0.492863280679624,-0.372085879982204,-0.714135467606271,2.71124977122462,0.407346509140026,0.655870963661769,-0.623073403259502,0.751654382424813,-0.656752205087615,-0.351278065203143,-1.1987346394987,0.292463363953886,3.1808492096275,1.17459673236006,1.21686884605867,-0.745547689079304
"",572,-37.6453335283688,2.8070148122948,1.1806436771355,0.407809471919415,-0.493062099216946,-0.372288844711476,-0.714172104896808,2.71297364501686,0.407514775734418,0.656238642582602,-0.623262763906445,0.752086073210935,-0.657275147588618,-0.351385795647348,-1.19976095879239,0.292552165409416,3.18233621544624,1.17492796691802,1.21737535360579,-0.745446915695907
"",573,-37.6370780089542,2.80816544296581,1.18110511243807,0.407948183934423,-0.493261136177425,-0.372491446449693,-0.714208522419225,2.71469500716748,0.407682669317514,0.656605704745071,-0.623451631288893,0.752516899619611,-0.657796825805555,-0.351493442136791,-1.20078604457968,0.292640629036365,3.1838206526876,1.17525864843001,1.21788153545421,-0.745346285148792
"",574,-37.6288486626759,2.80931422002462,1.1815659134938,0.408086942725546,-0.493460390039233,-0.37269368643562,-0.714244721277676,2.71641386477753,0.407850191272978,0.656972151873332,-0.623640007360074,0.752946864708786,-0.658317244151473,-0.351601004875494,-1.2018098997066,0.292728756281591,3.18530252928178,1.1755887787904,1.21838739185118,-0.745245797168158
"",575,-37.6206453674145,2.81046114949879,1.18202608217623,0.408225747896271,-0.493659859288068,-0.372895565901738,-0.714280702569526,2.71813022491556,0.408017342977561,0.657337985685204,-0.623827894062981,0.753375971520775,-0.658836407020177,-0.351708484065129,-1.20283252700785,0.29281654858454,3.18678185312455,1.17591835988292,1.21889292304299,-0.745145451484442
"",576,-37.6124680018197,2.81160623738561,1.18248562034925,0.408364599050399,-0.493859542417123,-0.373097086074283,-0.714316467385408,2.71984409461781,0.408184125801151,0.657703207892199,-0.624015293330441,0.753804223082367,-0.659354318786337,-0.351815879905047,-1.20385392930686,0.292904007377285,3.18825863207744,1.17624739358074,1.219398129275,-0.745045247828319
"",577,-37.6043164453015,2.81274948965237,1.18294452986719,0.408503495792056,-0.494059437927038,-0.373298248173293,-0.71435201680927,2.72155548088841,0.408350541106811,0.658067820199546,-0.624202207085182,0.754231622404934,-0.659870983805589,-0.351923192592309,-1.20487410941587,0.292991134084578,3.18973287396794,1.17657588174655,1.21990301079164,-0.744945185930716
"",578,-37.5961905780218,2.81389091223649,1.18340281257485,0.408642437725716,-0.494259544325872,-0.373499053412639,-0.714387351918424,2.72326439069959,0.408516590250823,0.65843182430622,-0.624388637239905,0.754658172484532,-0.660386406414632,-0.352030422321711,-1.205893070136,0.293077930123892,3.19120458658967,1.17690382623265,1.22040756783644,-0.744845265522814
"",579,-37.5880902808963,2.81503051104576,1.18386047030765,0.408781424456208,-0.49445986012906,-0.373699503000076,-0.714422473783599,2.72497083099188,0.40868227458273,0.658795221904966,-0.624574585697346,0.75508387630201,-0.660900590931333,-0.352137569285815,-1.20691081425728,0.293164396905464,3.1926737777026,1.17723122888099,1.220911800652,-0.744745486336055
"",580,-37.5800154355879,2.81616829195853,1.18431750489161,0.408920455588739,-0.494660383859377,-0.373899598137275,-0.714457383468986,2.72667480867432,0.40884759544538,0.659158014682329,-0.624760054350351,0.755508736823106,-0.661413541654823,-0.352244633674977,-1.20792734455875,0.29325053583234,3.19414045503322,1.1775580915233,1.22141570948008,-0.744645848102151
"",581,-37.5719659244835,2.8173042608239,1.18477391814349,0.409059530728905,-0.494861114046905,-0.374099340019863,-0.71449208203229,2.72837633062463,0.409012554174965,0.659520204318676,-0.624945045081935,0.755932756998554,-0.661925262865599,-0.352351615677372,-1.20894266380849,0.293336348300422,3.19560462627475,1.17788441598114,1.22191929456151,-0.744546350553085
"",582,-37.5639416307183,2.81843842346192,1.1852297118708,0.409198649482708,-0.495062049228988,-0.374298729837467,-0.714526570524776,2.73007540368943,0.409177152101066,0.659881792488225,-0.625129559765351,0.756355939764182,-0.662435758825619,-0.352458515479027,-1.20995677476372,0.293421835698507,3.19706629908729,1.17821020406597,1.22242255613631,-0.744446993421126
"",583,-37.5559424381427,2.81957078566379,1.18568488787191,0.409337811456566,-0.495263187950205,-0.374497768773749,-0.714560849991315,2.73177203468443,0.409341390546691,0.660242780859069,-0.62531360026416,0.756778288041015,-0.662945033778402,-0.352565333263841,-1.21096968017082,0.293506999408334,3.19852548109805,1.17853545757923,1.22292549444361,-0.744347776438823
"",584,-37.5479682313312,2.82070135319202,1.1861394479361,0.409477016257333,-0.495464528762325,-0.374696458006444,-0.714594921470438,2.73346623039463,0.409505270828315,0.660603171093205,-0.625497168432286,0.757199804735373,-0.663453091949125,-0.352672069213617,-1.21198138276543,0.293591840804624,3.19998217990151,1.17886017831244,1.2234281097217,-0.744248699339023
"",585,-37.5400188955757,2.82183013178068,1.18659339384362,0.409616263492312,-0.495666070224278,-0.374894798707404,-0.714628785994375,2.73515799757451,0.409668794255924,0.660962964846556,-0.625680266114091,0.757620492738968,-0.66395993754472,-0.352778723508088,-1.21299188527247,0.293676361255124,3.20143640305959,1.17918436804722,1.22393040220807,-0.744149761854867
"",586,-37.5320943168722,2.82295712713553,1.18704672736578,0.409755552769265,-0.495867810902112,-0.375092792042626,-0.714662444589107,2.73684734294819,0.409831962133055,0.661322163768999,-0.625862895144433,0.758040354929005,-0.664465574753966,-0.352885296324938,-1.21400119040625,0.29376056212065,3.20288815810188,1.17950802855542,1.22443237213936,-0.744050963719802
"",587,-37.5241943819217,2.82408234493422,1.18749945026497,0.409894883696428,-0.496069749368963,-0.375290439172301,-0.714695898274408,2.73853427320967,0.409994775756833,0.661680769504389,-0.626045057348729,0.758459394168275,-0.664970007747589,-0.352991787839836,-1.21500930087048,0.293844444755128,3.20433745252576,1.17983116159917,1.22493401975142,-0.743952304667583
"",588,-37.5163189781288,2.82520579082651,1.18795156429476,0.410034255882529,-0.496271884205016,-0.375487741250843,-0.714729148063896,2.74021879502299,0.41015723641801,0.662038783690587,-0.62622675454302,0.758877613305255,-0.665473240678354,-0.353098198226453,-1.21601621935836,0.293928010505637,3.20578429379663,1.18015376893093,1.22543534527929,-0.74385378443228
"",589,-37.5084679935806,2.82632747043442,1.18840307119998,0.410173668936795,-0.496474213997471,-0.375684699426929,-0.714762194965071,2.74190091502242,0.410319345401011,0.662396207959482,-0.626407988534034,0.759295015174201,-0.66597527768116,-0.353204527656495,-1.21702194855263,0.294011260712448,3.20722868934806,1.1804758522936,1.22593634895724,-0.743755402748282
"",590,-37.5006413170643,2.82744738935241,1.18885397271672,0.410313122468967,-0.496676737340505,-0.375881314843538,-0.714795039979368,2.74358063981262,0.410481103983965,0.662753043937019,-0.626588761119246,0.759711602595242,-0.666476122873133,-0.35331077629972,-1.21802649112563,0.294094196709067,3.20867064658197,1.18079741342057,1.22643703101874,-0.743657159350305
"",591,-37.4928388380374,2.82856555314757,1.18930427057245,0.410452616089312,-0.496879452835241,-0.376077588637983,-0.714827684102195,2.74525797596888,0.410642513438748,0.663109293243222,-0.626769074086939,0.760127378374474,-0.666975780353718,-0.35341694432397,-1.21902984973936,0.294176819822276,3.21011017286883,1.1811184540358,1.22693739169653,-0.743559053973394
"",592,-37.4850604466412,2.82968196735983,1.18975396648607,0.410592149408639,-0.49708235908971,-0.376273521941953,-0.71486012832298,2.74693293003726,0.410803575031021,0.66346495749222,-0.626948929216266,0.760542345304055,-0.667474254204773,-0.353523031895189,-1.22003202704552,0.294259131372172,3.21154727554779,1.18143897585385,1.22743743122256,-0.743461086352928
"",593,-37.4773060336861,2.83079663750207,1.19020306216794,0.410731722038305,-0.497285454718816,-0.376469115881542,-0.714892373625215,2.74860550853476,0.410964290020268,0.663820038292272,-0.627128328277311,0.760956506162293,-0.66797154849066,-0.353629039177453,-1.22103302568561,0.294341132672211,3.2129819619269,1.18175898058003,1.22793714982804,-0.743363256224626
"",594,-37.4695754906495,2.83190956906036,1.19065155931998,0.410871333590231,-0.497488738344301,-0.376664371577291,-0.7149244209865,2.75027571794954,0.411124659659832,0.664174537245792,-0.627307273031147,0.761369863713741,-0.668467667258336,-0.353734966332988,-1.22203284829092,0.294422825029241,3.21441423928323,1.18207846991038,1.22843654774347,-0.743265563324554
"",595,-37.4618687096699,2.8330207674941,1.19109945963572,0.411010983676914,-0.497692208594715,-0.376859290144222,-0.714956271378582,2.75194356474106,0.411284685196957,0.66452845594937,-0.627485765229895,0.761782420709288,-0.668962614537443,-0.353840813522197,-1.22303149748266,0.29450420974355,3.2158441148631,1.18239744553181,1.22893562519859,-0.743168007389125
"",596,-37.4541855835391,2.83413023823621,1.19154676480033,0.411150671911436,-0.497895864105375,-0.377053872691868,-0.714987925767403,2.7536090553403,0.41144436787282,0.664881795993804,-0.627663806616785,0.762194179886243,-0.669456394340397,-0.353946580903682,-1.22402897587197,0.294585288108899,3.21727159588221,1.18271590912211,1.22943438242246,-0.743070588155106
"",597,-37.4465260057077,2.83523798669328,1.19199347649072,0.411290397907477,-0.498099703518335,-0.377248120324317,-0.715019385113139,2.75527219614987,0.411603708922572,0.665234558964116,-0.627841398926214,0.762605143968432,-0.669949010662482,-0.354052268634267,-1.22502528605996,0.294666061412563,3.21869668952581,1.18303386235005,1.22993281964339,-0.742973305359622
"",598,-37.4388898702646,2.83634401824578,1.19243959637559,0.411430161279325,-0.498303725482351,-0.377442034140239,-0.715050650370242,2.75693299354425,0.411762709575372,0.665586746439583,-0.628018543883803,0.763015315666279,-0.670440467481933,-0.35415787686902,-1.22602043063783,0.294746530935373,3.22011940294889,1.18335130687544,1.23043093708904,-0.742876158740161
"",599,-37.4312770719437,2.83744833824819,1.19288512611547,0.411569961641887,-0.498507928652848,-0.377635615232923,-0.715081722487483,2.75859145386991,0.411921371054427,0.665938359993756,-0.628195243206452,0.7634246976769,-0.670930768760027,-0.354263405761278,-1.22701441218687,0.29482669795175,3.22153974327631,1.1836682443492,1.23092873498634,-0.74277914803458
"",600,-37.4236875061113,2.83855095202918,1.19333006736277,0.411709798610702,-0.498712311691883,-0.377828864690312,-0.715112602407993,2.76024758344553,0.412079694577025,0.666289401194487,-0.628371498602403,0.763833292684186,-0.671419918441172,-0.354368855462663,-1.22800723327852,0.294906563729744,3.22295771760302,1.1839846764134,1.23142621356156,-0.742682272981102
"",601,-37.4161210687723,2.83965186489179,1.19377442176187,0.411849671801948,-0.498916873268117,-0.378021783595037,-0.715143291069304,2.76190138856211,0.412237681354571,0.666639871603955,-0.628547311771291,0.764241103358888,-0.671907920452991,-0.354474226123112,-1.22899889647445,0.294986129531077,3.22437333299415,1.18430060470135,1.23192337304031,-0.74258553331833
"",602,-37.4085776565505,2.84075108211358,1.19421819094918,0.411989580832452,-0.499121612056777,-0.378214373024448,-0.715173789403385,2.7635528754832,0.412395332592624,0.666989772778684,-0.628722684404202,0.764648132358706,-0.672394778706412,-0.354579517890892,-1.22998940432658,0.295065396611173,3.22578659648524,1.18461603083766,1.23242021364751,-0.742488928785242
"",603,-37.4010571666952,2.8418486089468,1.19466137655313,0.412129525319705,-0.499326526739623,-0.378406634050651,-0.715204098336692,2.76520205044502,0.412552649490934,0.667339106269571,-0.628897618183729,0.765054382328374,-0.67288049709575,-0.354684730912623,-1.23097875937717,0.295144366219201,3.22719751508237,1.1849309564383,1.23291673560746,-0.742392459121202
"",604,-37.3935594970735,2.84294445061855,1.19510398019432,0.412269504881865,-0.499531616004919,-0.378598567740537,-0.715234218790196,2.76684891965666,0.412709633243472,0.667687873621908,-0.629072114784028,0.765459855899739,-0.673365079498799,-0.354789865333302,-1.23196696415884,0.295223039598113,3.22860609576231,1.18524538311066,1.2334129391438,-0.742296124065959
